EquipID,License#,Year,Make,Model,Description,Dept,InServiceDate,InServiceCost,Estimated Replacement Year
32375,46838D,2007,ALUM-TEK,TRAILER,TRAILER GENERATOR,SCL,20-Nov-07,$4000.00,2028
32375,46838D,2007,ALUM-TEK,TRAILER WELDER,TRAILER GENERATOR,SCL,20-Nov-07,$4000.00,2028
32376,,2007,KUBOTA,F3680,MOWER RIDING,SCL,01-Apr-07,$0.00,2017
32377,,2010,JLG,AEIRAL WORK PLATFORM ELECTRIC,AERIAL WORK PLATFORM ELECTRIC,SCL,01-Feb-10,$0.00,2026
32378,,1998,NW BUILD SYS,TRAILER,TRAILER OFFICE,SCL,01-Mar-98,$0.00,2028
32379,,2007,MERCURY,INFLATABLE BOAT,BOAT INFLATABLE,SCL,01-Mar-07,$0.00,2023
32380,,2007,EZ LOADER,TRAILER,TRAILER BOAT,SCL,01-Mar-07,$0.00,2023
32382,,2005,SAFE SYSTEMS INC,TRAILER DUST COLLECTOR,TRAILER DUST COLLECTOR,SCL,01-Apr-05,$0.00,2025
32383,WR3540PR,2012,THUNDER JET,LUXOR OS 26 FOOT BOAT,BOAT WORK 26 FOOT CREW,SCL,20-Jun-13,$85000.00,2027
32384,53507D,2012,GATEWAY,BOAT TRAILER,TRAILER BOAT,SCL,20-Jun-13,$5000.00,2027
32384,53507D,2012,GATEWAY,TAILER BOAT,TRAILER BOAT,SCL,20-Jun-13,$5000.00,2027
32384,53507D,2012,GATEWAY,TRAILER BOAT,TRAILER BOAT,SCL,20-Jun-13,$5000.00,2027
32384,53507D,2012,GATEWAY,BOAT TRAILER NO MODEL INFO,TRAILER BOAT,SCL,20-Jun-13,$5000.00,2027
32385,,1995,EVERGREEN,OFFICE TRAILER,TRAILER OFFICE,SCL,01-Feb-96,$0.00,2025
32386,,1946,CUSTOM,BARGE-EQUIPMENT/MATERIALS,BARGE EQUIPMENT AND MATERIALS,SCL,01-Jan-46,$0.00,2020
32387,,1946,CUSTOM,BARGE-EQUIPMENT/MATERIALS,BARGE EQUIPMENT AND MATERIALS,SCL,01-Jan-46,$0.00,2020
32388,,1946,CUSTOM,BARGE-EQUIPMENT/MATERIALS,BARGE EQUIPMENT AND MATERIALS,SCL,01-Jan-46,$0.00,2020
32391,24227D,1997,UNKNOWN,TRAILER,TRAILER BOAT,SCL,25-Apr-97,$12000.00,2017
32392,31157D,1999,TRICKER TRAILERS,TAILER BOAT,TRAILER BOAT,SCL,11-May-00,$0.00,2020
32392,31157D,1999,TRICKER TRAILERS,TRAILER BOAT,TRAILER BOAT,SCL,11-May-00,$0.00,2020
32392,31157D,1999,TRICKER TRAILERS,BOAT TRAILER,TRAILER BOAT,SCL,11-May-00,$0.00,2020
32392,31157D,1999,TRICKER TRAILERS,BOAT TRAILER NO MODEL INFO,TRAILER BOAT,SCL,11-May-00,$0.00,2020
32393,,1973,RON RAWSON INC,BOAT TOUR 42 FOOT,BOAT TOUR 42 FOOT,SCL,07-Mar-73,$53887.28,2023
32393,,1973,RON RAWSON INC,BOAT TOUR 56 FOOT,BOAT TOUR 42 FOOT,SCL,07-Mar-73,$53887.28,2023
32394,,1948,CUSTOM,TUG BOAT,BOAT TUG 40 FOOT,SCL,01-Jan-48,$0.00,2018
32394,,1948,CUSTOM,BOAT TUG 40 FOOT,BOAT TUG 40 FOOT,SCL,01-Jan-48,$0.00,2018
32395,WN9064RI,1999,DUCKWORTH,BOAT CREW 24 FOOT,BOAT WORK 26 FOOT CREW,SCL,01-Jan-00,$46506.48,2014
32396,,1999,DUCKWORTH,BOAT CREW 24 FOOT,BOAT WORK 24 FOOT CREW,SCL,01-Jan-00,$45124.04,2015
32397,WN9065RI,1999,DUCKWORTH,BOAT CREW 24 FOOT,BOAT WORK 26 FOOT CREW,SCL,01-Jan-00,$48965.34,2016
32399,,2003,MAYVILLE,AERIAL WRK PLATFRM SCISSORLIFT,AERIAL WORK PLATFORM ELECTRIC,SCL,01-Jan-03,$0.00,2019
32400,WN7710RE,1996,WOOLRIDGE,XTRA PLUS WORK BOAT,BOAT WORK,SCL,01-Jan-96,$26000.00,2017
32401,23219D,1996,EZ LOADER,TRAILER,TRAILER BOAT,SCL,01-Jan-96,$3500.00,2017
32402,,1998,BOBCAT,SKID STEER LOADER,SKID STEER LOADER,SCL,01-Feb-98,$31000.00,2015
32403,,1999,TORO,TURF SWEEPER 4800,SWEEPER RIDING,SCL,01-Feb-99,$0.00,2014
32404,,1999,KUBOTA,LA481 TRACTOR,TRACTOR,SCL,15-Oct-99,$0.00,2015
32405,29249D,1999,PAROS,TRAILER,TRAILER EQUIPMENT,SCL,15-Oct-99,$5000.00,2019
32406,WN7442NJ,2000,LOWE,FIRE BOAT,BOAT WORK,SCL,14-Oct-00,$2258.00,2017
32406,WN7442NJ,2000,LOWE,BOAT,BOAT WORK,SCL,14-Oct-00,$2258.00,2017
32406,WN7442NJ,2000,LOWE,WORK BOAT,BOAT WORK,SCL,14-Oct-00,$2258.00,2017
32407,26569D,2000,EZ LOADER,TRAILER,TRAILER BOAT,SCL,14-Oct-00,$627.00,2017
32408,,2004,JOHN DEERE,LX-280 RIDING MOWER,MOWER RIDING,SCL,01-Apr-04,$0.00,2014
32409,,2009,TORO,GROUNDS MASTER RIDING MOWER,MOWER RIDING,SCL,01-Apr-04,$0.00,2014
32410,,2006,JOHN DEERE,GATOR,ATV,SCL,01-Apr-06,$9000.00,2016
32411,,2006,JOHN DEERE,GATOR,ATV,SCL,01-Apr-06,$9000.00,2016
32412,,2006,JOHN DEERE,GATOR,ATV,SCL,01-Apr-06,$9000.00,2016
32413,,2004,TORO,TURF SWEEPER 4800,SWEEPER RIDING,SCL,01-Feb-04,$0.00,2016
32414,,2004,TORO,TURF SWEEPER 4800,SWEEPER RIDING,SCL,01-Feb-04,$0.00,2016
32415,,2009,JOHN DEERE,60 INCH ZTRAC MOWER,MOWER RIDING,SCL,01-Apr-09,$0.00,2019
32416,,2009,JOHN DEERE,60 INCH ZTRAC MOWER,MOWER RIDING,SCL,01-Apr-09,$0.00,2019
32417,,1988,CUSTOM,WORK BOAT,BOAT 17 FOOT LOGGING,SCL,01-Apr-89,$2258.00,2018
32417,,1988,CUSTOM,BOAT,BOAT 17 FOOT LOGGING,SCL,01-Apr-89,$2258.00,2018
32417,,1988,CUSTOM,FIRE BOAT,BOAT 17 FOOT LOGGING,SCL,01-Apr-89,$2258.00,2018
32418,D35694,1985,WELLS CARGO,TRAILER,TRAILER OFFICE,SCL,01-Feb-86,$0.00,2015
32419,D37327,1986,WELLS CARGO,TRAILER,TRAILER OFFICE,SCL,01-Feb-87,$0.00,2016
32420,D14929,1969,UNKNOWN,TRAILER,TRAILER GENERATOR,SCL,07-Aug-69,$0.00,2014
32422,47430D,1990,COMET CONVERTER,DOLLY,TRAILER CONVERTER DOLLY,SCL,01-May-00,$2950.00,2021
32423,,1993,TORO,220,MOWER RIDING,SCL,01-Apr-93,$0.00,2014
32423,,1993,TORO,GROUNDS MASTER RIDING MOWER,MOWER RIDING,SCL,01-Apr-93,$0.00,2014
32424,,2012,KVICHAK,TUG BOAT,BOAT TUG 26 FOOT,SCL,24-Sep-12,$622011.81,2032
32424,,2012,KVICHAK,BOAT TUG 40 FOOT,BOAT TUG 26 FOOT,SCL,24-Sep-12,$622011.81,2032
32425,,1997,HANSEN,FIRE BOAT,BOAT WORK,SCL,01-Jan-98,$0.00,2018
32425,,1997,HANSEN,BOAT,BOAT WORK,SCL,01-Jan-98,$0.00,2018
32425,,1997,HANSEN,WORK BOAT,BOAT WORK,SCL,01-Jan-98,$0.00,2018
32426,,2011,KVICHAK,TUG BOAT,BOAT TUG 26 FOOT,SCL,06-Apr-11,$575000.00,2031
32426,,2011,KVICHAK,BOAT TUG 40 FOOT,BOAT TUG 26 FOOT,SCL,06-Apr-11,$575000.00,2031
32427,,1990,CUSTOM,WORK BOAT,BOAT 23 FOOT LOGGING,SCL,01-Apr-89,$0.00,2020
32427,,1990,CUSTOM,FIRE BOAT,BOAT 23 FOOT LOGGING,SCL,01-Apr-89,$0.00,2020
32427,,1990,CUSTOM,BOAT,BOAT 23 FOOT LOGGING,SCL,01-Apr-89,$0.00,2020
32428,,1991,UTILITY,TRAILER,TRAILER ENCLOSED 28 FOOT,SCL,06-Jun-09,$0.00,2029
32430,57701D,1983,UTILITY,TRAILER,TRAILER ENCLOSED 28 FOOT,SCL,06-Jun-09,$0.00,2029
32431,D31538,1982,SIMONS,11400CUFT SAND BLASTING UNIT,SAND BLASTING UNIT TRAILER MOUNTED,SCL,01-Apr-82,$12696.34,2026
32432,15993D,2011,TUFF TRAILER INC,TRAILER BOAT,TRAILER BOAT,SCL,11-May-00,$0.00,2031
32432,15993D,2011,TUFF TRAILER INC,BOAT TRAILER,TRAILER BOAT,SCL,11-May-00,$0.00,2031
32432,15993D,2011,TUFF TRAILER INC,TAILER BOAT,TRAILER BOAT,SCL,11-May-00,$0.00,2031
32432,15993D,2011,TUFF TRAILER INC,BOAT TRAILER NO MODEL INFO,TRAILER BOAT,SCL,11-May-00,$0.00,2031
32433,,2013,WOOLRIDGE,WORK BOAT,BOAT WORK 20 FOOT CREW,SCL,15-Feb-13,$22616.00,2027
32433,,2013,WOOLRIDGE,FIRE BOAT,BOAT WORK 20 FOOT CREW,SCL,15-Feb-13,$22616.00,2027
32433,,2013,WOOLRIDGE,BOAT,BOAT WORK 20 FOOT CREW,SCL,15-Feb-13,$22616.00,2027
32434,57952D,2013,EZ LOADER,TRAILER,TRAILER BOAT,SCL,15-Feb-13,$4074.00,2027
32435,,2013,TOYOTA,FORKLIFT ELECTRIC,FORKLIFT ELECTRIC 2300LB CAPACITY,SPD,28-Feb-14,$35324.60,2024
32436,57818D,2014,FORD,F350,PICKUP 4WD SERVICE BODY SUPER CAB,SPU,16-May-14,$127207.15,2024
32437,57845D,2014,FORD,F350,PICKUP 4WD SERVICE BODY CREW CAB,SPU,18-Apr-14,$71960.98,2024
32446,56456D,2013,EZ LOADER,TRAILER,TRAILER BOAT,SPU,24-Jul-13,$571.09,2028
32449,57821D,2014,FORD,F550,TRUCK 2WD CREW CAB,SCL,04-May-15,$46152.23,2023
32450,57730D,2014,FORD,F550,TRUCK 4WD CREW CAB,SCL,13-Oct-14,$94671.34,2023
32451,57599D,2014,FORD,F450,PICKUP DUMPING FLATBED W/ LIFT GATE,DPR,24-Jun-14,$80022.22,2024
32452,26074D,1999,CATERPILLAR,938G,WHEEL LOADER - 29000 LB,SCL,25-Mar-99,$0.00,2014
32453,11586D,1991,INGERSOLL RAND,GENERATOR,GENERATOR - TRAILER MOUNTED,SCL,01-Jul-91,$0.00,2011
32454,31113D,2000,SULLAIR,750CFM,AIR COMPRESSOR - TRAILER MOUNTED,SCL,28-Apr-00,$0.00,2020
32455,D35205,1985,EZ LOADER,TRAILER,TRAILER - BOAT,SCL,01-Dec-05,$0.00,2005
32456,WN1810KT,1985,WOOLRIDGE,BOAT,BOAT,SCL,01-Dec-05,$0.00,2000
32456,WN1810KT,1985,WOOLRIDGE,WORK BOAT,BOAT,SCL,01-Dec-05,$0.00,2000
32456,WN1810KT,1985,WOOLRIDGE,FIRE BOAT,BOAT,SCL,01-Dec-05,$0.00,2000
32458,44153D,1995,HAULMARK,TRAILER,TRAILER - ENCLOSED - 7000 LB GVWR,SCL,21-Dec-06,$0.00,2015
32459,23296D,1997,INGERSOLL RAND,P130WJD,AIR COMPRESSOR - TRAILER MOUNTED,SCL,28-Feb-97,$10818.92,2017
32460,,1998,RAYMOND,4DR45TT,FORKLIFT - 4500 LB LIFT - ELECTRIC,SCL,29-May-98,$0.00,2014
32461,,1998,RAYMOND,OPC30TT,WAREHOUSE ORDER PICKER - 3000 LB LIFT,SCL,29-May-98,$0.00,2018
32479,57717D,2014,FORD,F350,PICKUP SERVICE BODY,SPU,07-Feb-14,$76132.67,2023
32480,57718D,2014,FORD,F350,PICKUP SERVICE BODY,SPU,28-Feb-14,$79652.62,2024
32481,57719D,2014,FORD,F350,PICKUP SERVICE BODY,SPU,13-Mar-14,$76227.69,2024
32482,57720D,2014,FORD,F350,PICKUP SERVICE BODY,SPU,06-Mar-14,$75541.27,2024
32483,57721D,2014,FORD,F350,PICKUP SERVICE BODY,SPU,06-Mar-14,$76012.94,2024
32484,57704D,2014,FORD,F350,PICKUP 4X4,SPU,28-Feb-14,$56481.22,2024
32485,57736D,2014,FORD,F150,PICKUP 4WD EXTENDED CAB,SPU,18-Apr-14,$41430.60,2024
32486,57743D,2014,FORD,F150,PICKUP 4WD EXTENDED CAB,SPU,18-Apr-14,$42162.18,2024
32487,57737D,2014,FORD,F150,PICKUP 4WD EXTENDED CAB,SPU,19-May-14,$49092.50,2024
32488,57744D,2014,FORD,F150,PICKUP 4WD EXTENDED CAB,SPU,29-May-14,$40938.12,2022
32489,57747D,2014,FORD,F150,PICKUP 4WD EXTENDED CAB,SPU,16-May-14,$38702.62,2024
32490,57763D,2014,INTERNATIONAL,4300,TRUCK 2WD AERIAL BUCKET ALTEC 50 FOOT,SDOT,17-Jul-14,$205909.09,2026
32491,57745D,2014,FORD,F150,PICKUP 4WD SUPERCAB,SDOT,28-Apr-14,$39883.90,2024
32492,57738D,2014,FORD,F150,PICKUP 4WD CREW CAB,SDOT,10-Apr-14,$40659.83,2024
32493,57740D,2014,FORD,ESCAPE,SUV COMPACT 4WD,SCL,16-Apr-14,$42466.71,2024
32494,57729D,2014,FORD,F450,PICKUP 4WD CREW CAB,SCL,12-Mar-14,$57446.12,2029
32495,57757D,2014,FORD,E350,VAN PASSENGER FULL SIZE,SPU,16-May-14,$34406.15,2024
32496,57786D,2014,FORD,TRANSIT CONNECT,MINIVAN CARGO,SDOT,16-Oct-14,$29853.25,2024
32497,57748D,2014,FORD,F250,PICKUP,SPU,15-Apr-14,$57111.93,2024
32498,57600D,2013,FORD,E350,VAN CARGO,SPU,25-Jul-14,$52498.60,2024
32499,,2014,TOYOTA,7FBH25,FORKLIFT ELECTRIC 4.6K,SCL,20-May-14,$41438.25,2024
32500,,2014,TOYOTA,7FBH25,FORKLIFT ELECTRIC 4.6K,SCL,20-May-14,$41660.19,2034
32501,,2014,TOYOTA,8FGU25,FORKLIFT PNEUMATIC PROPANE 4.8K,SCL,20-May-14,$31425.20,2034
32502,828107,2014,TOYOTA,FORKLIFT PNEUMATIC ROTATOR,FORKLIFT PNEUMATIC ROTATOR 17.5K,SCL,19-Dec-14,$130915.32,2034
32503,,2014,TOYOTA,8FGU32,FORKLIFT PNEUMATIC PROPANE 4.8K,SCL,21-May-14,$34926.30,2034
32504,,2014,TOYOTA,FORKLIFT ELECTRIC,FORKLIFT ELECTRIC 2.8K,SCL,31-Jul-14,$30114.20,2034
32505,,2014,TOYOTA,8FGU25,FORKLIFT PNEUMATIC PROPANE 4.8K,SCL,19-May-14,$30964.55,2034
32506,,2014,TOYOTA,FORKLIFT ELECTRIC,FORKLIFT ELECTRIC 2.8K,SCL,23-May-14,$224.30,2034
32507,,2014,TOYOTA,8FGU25,FORKLIFT PNEUMATIC PROPANE 4.8K,SCL,21-May-14,$31155.15,2034
32510,,2014,TOYOTA,FORKLIFT ELECTRIC REACH,FORKLIFT ELECTRIC REACH 4.5K,SCL,20-May-14,$46123.25,2034
32511,57728D,2014,TRAILMAX,TD-54-T,TRAILER TILT DECK,SCL,01-May-14,$36954.80,2034
32512,57727D,2014,TRAILMAX,TRAILER RAMP,TRAILER RAMP,SCL,23-Jul-14,$26502.86,2034
32513,,2014,CATERPILLAR,TRACTOR CRAWLER,TRACTOR CRAWLER,SCL,31-Oct-14,$455431.00,2034
32514,,2014,TOYOTA,FORKLIFT ELECTRIC STANDUP,FORKLIFT ELECTRIC STANDUP,SCL,29-May-14,$46051.10,2034
32515,,2014,TOYOTA,50-4FDK160 FORKLIFT PNEUMATIC,FORKLIFT PNEUMATIC 36K,SCL,29-Dec-14,$209952.85,2034
32516,57710D,2014,TRAILMAX,TD-40-T,TRAILER RAMP,SCL,04-Feb-14,$30544.51,2034
32517,57709D,2014,TRAILMAX,TD-40-T,TRAILER RAMP,SCL,04-Feb-14,$30498.99,2034
32518,57711D,2014,TRAILMAX,TD-40-T,TRAILER RAMP,SCL,04-Feb-14,$30603.22,2034
32519,57712D,2014,TRAILMAX,TD-40-T,TRAILER RAMP,SCL,04-Feb-14,$31491.70,2034
32520,58939D,2014,HINDLE POWER,CUSTOM TRAILER SUB STATION,TRAILER SUB STATION BATTERY LOAD TEST,SCL,14-Jan-15,$239565.05,2030
32521,57787D,2014,FORD,TRANSIT CONNECT,MINIVAN CARGO,SPU,21-Aug-14,$28228.13,2024
32522,57731D,2013,PETERBILT,348,TRUCK - EDUCTOR - VAC CON,SCL,05-May-14,$320906.33,2029
32525,57958D,2014,FORD,F550,TRUCK 2WD SERVICE BODY,SDOT,10-Sep-14,$95885.76,2024
32526,57734D,2014,FORD,F350,PICKUP 2WD,SDOT,08-Jul-14,$66866.08,2024
32527,,2014,BOBCAT,COMPACT EXCAVATOR,EXCAVATOR COMPACT,SPD,20-Nov-13,$62176.59,2028
32528,,1984,NICHOLAS BROTHERS,FIRE BOAT,BOAT 96 FOOT ALUMINUM HULL,SFD,01-Jan-84,$0.00,2034
32528,,1984,NICHOLAS BROTHERS,BOAT,BOAT 96 FOOT ALUMINUM HULL,SFD,01-Jan-84,$0.00,2034
32528,,1984,NICHOLAS BROTHERS,WORK BOAT,BOAT 96 FOOT ALUMINUM HULL,SFD,01-Jan-84,$0.00,2034
32529,57078D,1999,HYUNDAI,TRAILER,TRAILER VAN 48 FEET,SFD,01-Jan-99,$0.00,2039
32530,,2012,ZODIAC,BOAT,BOAT 18 FOOT SFD DIVE RESCUE TEAM,SFD,13-Sep-13,$27627.27,2027
32531,56587D,2012,EZ LOADER,TRAILER,TRAILER BOAT 20 FEET,SFD,13-Sep-13,$2748.00,2027
32532,,2014,DINGO,TX525,TRACTOR COMPACT TRACKED,SDOT,06-Feb-14,$25716.45,2022
32534,57702D,2013,TOYOTA,HIGHLANDER HYBRID,SUV MIDSIZE HYBRID,MO,27-Dec-13,$57845.41,2021
32535,57749D,2014,FORD,F250,PICKUP 2WD SUPERCAB,SPU,10-Jul-14,$53960.76,2024
32536,59384D,2015,PIERCE,ARROW-XT,FIRE TILLERED LADDER,SFD,02-Apr-15,$1198281.82,2033
32537,59673D,2015,PIERCE,ARROW-XT,FIRE PUMPER,SFD,24-Jun-15,$626838.76,2033
32538,59674D,2015,PIERCE,ARROW-XT,FIRE PUMPER,SFD,11-Jun-15,$625463.01,2032
32540,2617EX,2014,HARLEY-DAVIDSON,FLHTP ELECTRA GLIDE,POLICE MOTORCYCLE,SPD,12-Dec-14,$30686.73,2019
32541,2691EX,2014,HARLEY-DAVIDSON,FLHTP ELECTRA GLIDE,POLICE MOTORCYCLE,SPD,01-Dec-14,$30237.21,2019
32542,2733EX,2014,HARLEY-DAVIDSON,FLHTP ELECTRA GLIDE,POLICE MOTORCYCLE,SPD,02-Jan-15,$30243.00,2019
32543,2734EX,2014,HARLEY-DAVIDSON,FLHTP ELECTRA GLIDE,POLICE MOTORCYCLE,SPD,03-Feb-15,$29748.57,2019
32544,2750EX,2014,HARLEY-DAVIDSON,FLHTP ELECTRA GLIDE,POLICE MOTORCYCLE,SPD,07-Jan-15,$30004.59,2019
32545,2751EX,2014,HARLEY-DAVIDSON,FLHTP ELECTRA GLIDE,POLICE MOTORCYCLE,SPD,03-Nov-14,$30505.17,2019
32546,2752EX,2014,HARLEY-DAVIDSON,FLHTP ELECTRA GLIDE,POLICE MOTORCYCLE,SPD,17-Feb-15,$30302.81,2019
32547,2764EX,2014,HARLEY-DAVIDSON,FLHTP ELECTRA GLIDE,POLICE MOTORCYCLE,SPD,06-Feb-15,$29794.30,2019
32548,2765EX,2014,HARLEY-DAVIDSON,FLHTP ELECTRA GLIDE,POLICE MOTORCYCLE,SPD,16-Oct-14,$30481.42,2019
32549,2766EX,2014,HARLEY-DAVIDSON,FLHTP ELECTRA GLIDE,POLICE MOTORCYCLE,SPD,02-Jan-15,$30138.28,2019
32550,2767EX,2014,HARLEY-DAVIDSON,FLHTP ELECTRA GLIDE,POLICE MOTORCYCLE,SPD,02-Feb-15,$29977.52,2019
32551,2768EX,2014,HARLEY-DAVIDSON,FLHTP ELECTRA GLIDE,POLICE MOTORCYCLE,SPD,05-Mar-15,$30175.07,2019
32552,2769EX,2014,HARLEY-DAVIDSON,FLHTP ELECTRA GLIDE,POLICE MOTORCYCLE,SPD,03-Nov-14,$30431.51,2019
32553,2770EX,2014,HARLEY-DAVIDSON,FLHTP ELECTRA GLIDE,POLICE MOTORCYCLE,SPD,27-Jan-15,$29969.20,2020
32554,2771EX,2014,HARLEY-DAVIDSON,FLHTP ELECTRA GLIDE,POLICE MOTORCYCLE,SPD,04-Feb-15,$29049.71,2019
32556,2772EX,2014,HARLEY-DAVIDSON,FLHTP ELECTRA GLIDE,POLICE MOTORCYCLE,SPD,02-Jan-15,$30182.05,2019
32557,2773EX,2014,HARLEY-DAVIDSON,FLHTP ELECTRA GLIDE,POLICE MOTORCYCLE,SPD,30-Oct-14,$30076.53,2019
32558,2774EX,2014,HARLEY-DAVIDSON,FLHTP ELECTRA GLIDE,POLICE MOTORCYCLE,SPD,13-Feb-15,$29968.58,2019
32559,57788D,2014,FORD,F250,PICKUP 4WD,SFD,13-Aug-14,$67806.08,2024
32560,57741D,2014,FORD,ESCAPE,SUV COMPACT 4WD,SCL,18-Mar-14,$30256.71,2024
32561,57742D,2014,FORD,ESCAPE,SUV COMPACT 4WD,SCL,16-Apr-14,$30109.09,2024
32562,57754D,2014,FORD,F350,PICKUP SERVICE BODY 2WD,SCL,18-Aug-14,$58596.07,2024
32563,57755D,2014,FORD,F350,PICKUP SERVICE BODY 2WD,SCL,02-Sep-14,$58139.73,2024
32564,57756D,2014,FORD,F150,PICKUP CREW CAB 4X4 LIFT GATE,SCL,02-Jul-14,$41976.43,2024
32565,58565D,2014,FORD,TRANSIT CONNECT,MINIVAN CARGO,SCL,26-Feb-15,$41542.58,2024
32566,57746D,2014,FORD,F350,PICKUP SERVICE BODY WELDER 2WD,SCL,29-Jul-14,$69938.28,2024
32567,57903D,2014,PETERBILT,348,TRUCK SERVICE BODY AIR COMPRESSOR,SCL,11-Mar-15,$235966.41,2030
32568,57902D,2014,PETERBILT,348,TRUCK SERVICE BODY AIR COMPRESSOR,SCL,13-Apr-15,$235966.41,2030
32569,57789D,2014,FORD,TRANSIT CONNECT,MINIVAN CARGO,OH,05-Mar-15,$34425.19,2025
32570,57790D,2014,FORD,TRANSIT CONNECT,MINIVAN CARGO,SPU,04-Aug-14,$35040.73,2024
32571,57914D,2014,FORD,TRANSIT CONNECT,MINIVAN CARGO,SDOT,25-Aug-14,$31671.68,2024
32572,57791D,2014,FORD,TRANSIT CONNECT,MINIVAN CARGO,SPL,06-Oct-14,$37323.19,2024
32573,57758D,2014,FORD,E350,VAN PASSENGER FULL SIZE,DPR,23-May-14,$26375.72,2024
32574,57759D,2014,FORD,E350,VAN PASSENGER FULL SIZE,DPR,21-Apr-14,$26929.81,2024
32575,57760D,2014,FORD,E350,VAN PASSENGER FULL SIZE,DPR,18-Apr-14,$26334.11,2024
32576,57761D,2014,FORD,E350,VAN PASSENGER FULL SIZE,DPR,28-Apr-14,$26406.56,2024
32577,57762D,2014,FORD,E350,VAN PASSENGER FULL SIZE,DPR,18-Apr-14,$26659.94,2024
32578,57764D,2014,FORD,E350,VAN PASSENGER FULL SIZE,DPR,21-May-14,$26287.56,2024
32579,57750D,2014,FORD,ESCAPE,SUV COMPACT 2WD,DPD,29-Apr-14,$25144.06,2024
32580,57751D,2014,FORD,ESCAPE,SUV COMPACT 2WD,DPD,30-Apr-14,$25282.91,2024
32581,57752D,2014,FORD,ESCAPE,SUV COMPACT 2WD,DPD,29-Apr-14,$25034.20,2024
32582,57753D,2014,FORD,ESCAPE,SUV COMPACT 2WD,DPD,30-Apr-14,$25398.85,2024
32583,57726D,2013,TRIVAN,CREW TRAILER,TRAILER 24` CREW,SPU,02-Apr-14,$158067.07,2024
32584,58871D,2014,FREIGHTLINER,MT55,VAN STEP,SFD,31-Jan-15,$21025.22,2032
32585,57906D,2014,FORD,E250,VAN CARGO,SFD,06-Aug-14,$37092.81,2024
32586,57997D,2014,FORD,F250,PICKUP 2WD REG CAB,DPR,24-Oct-14,$53975.88,2024
32587,57907D,2014,FORD,E350,VAN PASSENGER FULL SIZE,DPR,24-Jul-14,$29864.21,2024
32588,57908D,2014,FORD,E350,VAN PASSENGER FULL SIZE,DPR,14-Nov-14,$29771.43,2024
32589,,2006,CLUBCAR,CARRYALL2,UTILITY VEHICLE ELECTRIC,SFD,01-Jan-06,$10990.00,2018
32590,57959D,2014,FORD,E350,VAN CARGO ELECTRICIAN,FAS,25-Aug-14,$45482.67,2024
32591,57960D,2014,FORD,E350,VAN CARGO CARPENTER,FAS,22-Oct-14,$44347.10,2024
32592,57915D,2014,FORD,E350,VAN CARGO HVAC,FAS,29-Aug-14,$47292.40,2024
32593,57995D,2014,FORD,E350,VAN CARGO ELECTRICIAN,FAS,22-Aug-14,$45539.03,2024
32594,57989D,2014,FORD,E350,VAN CARGO FULL SIZE,FAS,25-Aug-14,$48309.13,2024
32595,57916D,2014,FORD,E350,VAN CARGO FULL SIZE,FAS,16-Sep-14,$46829.57,2024
32596,57917D,2014,FORD,E350,VAN CARGO FULL SIZE,FAS,14-Oct-14,$50504.63,2024
32597,57990D,2014,FORD,E350,VAN CARGO FULL SIZE,FAS,01-Oct-14,$51341.04,2024
32598,57941D,2014,FORD,E350,VAN CARGO FULL SIZE,FAS,22-Sep-14,$48410.63,2024
32599,57991D,2014,FORD,E250,VAN CARGO,DPR,18-Sep-14,$48366.25,2024
32600,59964D,2015,FORD,E350,VAN CARGO,DPR,30-Jul-15,$32565.11,2024
32601,58773D,2014,FORD,E350,VAN 2WD CARGO,SPU,23-Apr-15,$52450.50,2024
32602,58568D,2014,FREIGHTLINER,MT45,VAN WALK IN UTILIMASTER BODY,SCL,22-Jan-15,$213948.07,2030
32603,58566D,2014,FREIGHTLINER,MT45,VAN WALK IN UTILIMASTER BODY,SCL,12-Feb-15,$213281.05,2029
32604,58567D,2014,FREIGHTLINER,MT45,VAN WALK IN UTILIMASTER BODY,SCL,06-Apr-15,$143.91,2029
32605,57783D,2014,WELLS CARGO,EW2024 SPILL RESPONSE TRAILER,TRAILER SPILL RESPONSE,SCL,23-Jul-14,$12245.76,2029
32606,57784D,2014,WELLS CARGO,CVG4039 TRAILER,TRAILER WITH A DSL GENERATOR,SCL,29-Jul-14,$445270.52,2034
32607,57768D,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,22-Sep-14,$53100.70,2019
32608,57769D,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,15-Oct-14,$52099.72,2019
32609,57770D,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,24-Sep-14,$51995.21,2019
32610,57771D,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,01-Oct-14,$51948.45,2019
32611,57772D,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,24-Sep-14,$51766.37,2019
32612,57773D,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,17-Oct-14,$50808.46,2019
32613,57774D,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,24-Oct-14,$51633.05,2019
32614,57775D,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,24-Oct-14,$51836.93,2019
